blz,bankname,lkz
69051410,Bezirkssparkasse Reichenau,DE
69051620,Sparkasse Pfullendorf-Meßkirch,DE
69051725,Sparkasse Salem-Heiligenberg,DE
69061800,Volksbank Überlingen,DE
69070024,Deutsche Bank Privat und Geschäftskunden,DE
69070032,Deutsche Bank,DE
69091200,Hagnauer Volksbank,DE
69091600,Volksbank Pfullendorf,DE
69220020,Baden-Württembergische Bank,DE
69220186,UniCredit Bank - HypoVereinsbank,DE
69240075,Commerzbank,DE
69250035,Sparkasse Singen-Radolfzell,DE
69251445,Sparkasse Engen-Gottmadingen,DE
69251755,Sparkasse Stockach,DE
69270024,Deutsche Bank Privat und Geschäftskunden,DE
69270038,Deutsche Bank,DE
69280035,Commerzbank vormals Dresdner Bank,DE
69290000,Volksbank Hegau,DE
69291000,Volksbank Konstanz,DE
69362032,Volksbank Meßkirch Raiffeisenbank,DE
69400000,Bundesbank,DE
69421020,Baden-Württembergische Bank,DE
69440007,Commerzbank Villingen u Schwenningen,DE
69450065,Sparkasse Schwarzwald-Baar,DE
69451070,Sparkasse Donaueschingen -alt-,DE
69470024,Deutsche Bank Privat und Geschäftskunden,DE
69470039,Deutsche Bank Villingen u Schwenningen,DE
69490000,Volksbank,DE
69491700,Volksbank Triberg,DE
70000000,Bundesbank,DE
70010080,Postbank (Giro),DE
70010111,SEB,DE
70010424,Aareal Bank,DE
70010500,Deutsche Pfandbriefbank,DE
70010555,Deutsche Pfandbriefbank - Einlagengeschäfte,DE
70011100,Deutsche Kontor Privatbank,DE
70011110,Deutsche Kontor Privatbank Sofort Bank,DE
70011200,Bank Vontobel Europe,DE
70011300,Autobank,DE
70011400,BfW - Bank für Wohnungswirtschaft,DE
70011500,SIEMENS BANK,DE
70011700,Bankhaus von der Heydt,DE
70011900,InterCard,DE
70011910,InterCard Cash Services 10,DE
70011920,InterCard Cash Services 20,DE
70012000,"UniCredit Family Financing Bank, Ndl der UniCredit",DE
70012100,VEM Aktienbank,DE
70012200,Bank Sarasin,DE
70012300,V-Bank,DE
70012600,Südtiroler Sparkasse Niederlassung München,DE
70013000,European Bank for Fund Services,DE
70013100,Payment Services Zndl der Bankverein Werther,DE
70013155,Payment Services Zndl der Bankverein Werther,DE
70013199,Payment Services Zndl der Bankverein Werther,DE
70013500,Bankhaus Herzogpark,DE
70015000,transact Elektronische Zahlungssysteme,DE
70015015,transact Elektronische Zahlungssysteme,DE
70015025,transact Elektronische Zahlungssysteme,DE
70015035,transact Elektronische Zahlungssysteme,DE
70020001,UniCredit Bank - HypoVereinsbank Ndl 645 M,DE
70020270,UniCredit Bank - HypoVereinsbank,DE
70020300,Commerz Finanz,DE
70020500,Bank für Sozialwirtschaft,DE
70020800,INTESA SANPAOLO,DE
70021180,UniCredit Bank - HypoVereinsbank,DE
70022200,FIDOR Bank,DE
70025175,UniCredit Bank - HypoVereinsbank,DE
70030014,Fürst Fugger Privatbank,DE
70030111,Bankhaus Max Flessa,DE
70030300,Bankhaus Reuschel & Co,DE
70030400,Merck Finck & Co,DE
70030800,Bethmann Bank,DE
70031000,Bankhaus Ludwig Sperrer,DE
70032500,St. Galler Kantonalbank Deutschland,DE
70033100,Baader Bank,DE
70035000,Allianz Bank (Zndl der Oldenburgische Landesbank),DE
70040041,Commerzbank,DE
70040048,Commerzbank GF-M48,DE
70040060,Commerzbank Gf 860,DE
70040061,Commerzbank Gf 861,DE
70040062,Commerzbank CC,DE
70040063,Commerzbank CC,DE
70045050,Commerzbank Service-BZ,DE
70050000,Bayerische Landesbank,DE
70051003,Sparkasse Freising,DE
70051540,Sparkasse Dachau,DE
70051805,Kreissparkasse München Starnberg Ebersberg,DE
70051995,Kreis- und Stadtsparkasse Erding-Dorfen,DE
70052060,Sparkasse Landsberg-Dießen,DE
70053070,Sparkasse Fürstenfeldbruck,DE
70054306,Sparkasse Bad Tölz-Wolfratshausen,DE
70070010,Deutsche Bank,DE
70070024,Deutsche Bank Privat und Geschäftskunden,DE
70080000,Commerzbank vormals Dresdner Bank,DE
70080056,Commerzbank vormals Dresdner Bank Zw 56,DE
70080057,Commerzbank vormals Dresdner Bank Gf ZW 57,DE
70080085,Commerzbank vormals Dresdner Bank Gf PCC DCC-ITGK 3,DE
70080086,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 4",DE
70080087,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 5",DE
70080088,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 6",DE
70089470,Commerzbank vormals Dresdner Bank ITGK,DE
70089472,Commerzbank vormals Dresdner Bank ITGK,DE
70090100,Hausbank München,DE
70090124,Hausbank München,DE
70090500,Sparda-Bank München,DE
70090606,apoBank,DE
70091500,Volksbank Raiffeisenbank Dachau,DE
70091600,VR-Bank Landsberg-Ammersee,DE
70091900,VR-Bank Erding,DE
70093200,VR-Bank Starnberg-Herrsching-Landsberg,DE
70093400,Volksbank Raiffeisenbank Ismaning,DE
70110088,Postbank (Spar),DE
70110500,Münchener Hypothekenbank,DE
70110600,UBI BANCA INTERNATIONAL - Ndl München,DE
70120100,State Street Bank,DE
70120200,"The Royal Bank of Scotland, Niederlassung Deutschland",DE
70120400,DAB bank,DE
70120500,CACEIS Bank Deutschland,DE
70120600,Salzburg München Bank,DE
70120700,Oberbank Ndl Deutschland,DE
70120900,UniCredit Bank - HypoVereinsbank Ndl BACA,DE
70130700,Bankhaus August Lenz & Co,DE
70130800,Merkur Bank,DE
70133300,Santander Consumer Bank,DE
70150000,Stadtsparkasse München,DE
70160000,DZ BANK,DE
70160300,Raiffeisenbank München -alt-,DE
70163370,Volksbank Raiffeisenbank Fürstenfeldbruck,DE
70166486,VR Bank München Land,DE
70169132,Raiffeisenbank Griesstätt-Halfing,DE
70169165,Raiffeisenbank Chiemgau-Nord - Obing,DE
70169168,VR-Bank Chiemgau-Süd -alt-,DE
70169186,Raiffeisenbank Pfaffenhofen a d Glonn,DE
70169190,Raiffeisenbank Tattenh-Großkarolinenf,DE
70169191,Raiffeisenbank Rupertiwinkel,DE
70169195,Raiffeisenbank Trostberg-Traunreut,DE
70169310,Raiffeisenbank Alxing-Bruck,DE
70169322,Raiffeisenbank Aufkirchen -alt-,DE
70169331,Raiffeisenbank südöstl. Starnberger See,DE
70169333,Raiffeisenbank Beuerberg-Eurasburg,DE
70169351,Raiffeisenbank Nordkreis Landsberg,DE
70169356,Raiffeisenbank Erding,DE
70169382,Raiffeisenbank,DE
70169383,Raiffeisenbank Gmund am Tegernsee,DE
70169388,Raiffeisenbank Haag-Gars-Maitenbeth,DE
70169402,Raiffeisenbank Höhenkirchen und Umgebung,DE
70169410,Raiffeisenbank Holzkirchen-Otterfing,DE
70169413,Raiffeisenbank Singoldtal,DE
70169433,Raiffeisenbank Königsdorf-Gelting,DE
70169444,Raiffeisenbank im Isarwinkel -alt-,DE
70169450,Raiffeisen-Volksbank Ebersberg,DE
70169459,Raiffeisenbank,DE
70169460,Raiffeisenbank Westkreis Fürstenfeldbruck,DE
70169464,Genossenschaftsbank München,DE
70169465,Raiffeisenbank München-Nord,DE
70169466,Raiffeisenbank München-Süd,DE
70169470,Raiffeisenbank München-Süd Gf GA,DE
70169472,Raiffeisenbank Hallbergmoos-Neufahrn,DE
70169474,Raiffbk Neumarkt-St. Veit - Niederbergkirchen,DE
70169476,Raiffeisenbank -alt-,DE
70169493,Raiffeisenbank Oberschleißheim,DE
70169495,Raiffeisenbank Buchbach-Schwindegg -alt-,DE
70169505,Raiffeisenbank Anzing-Forstern -alt-,DE
70169509,Raiffeisenbank Pfaffenwinkel,DE
70169521,Raiffeisenbank Raisting,DE
70169524,Raiffeisenbank RSA,DE
70169530,Raiffeisenbank Reischach-Wurmannsquick-Zeilarn,DE
70169538,Raiffeisenbank St. Wolfgang-Schwindkirchen,DE
70169541,Raiffeisenbank Lech-Ammersee,DE
70169543,Raiffeisenbank Isar-Loisachtal,DE
70169558,Raiffeisenbank,DE
70169566,VR-Bank Taufkirchen-Dorfen,DE
70169568,Raiffeisenbank Taufkirchen-Oberneukirchen,DE
70169570,Raiffeisenbank Thalheim -alt-,DE
70169571,Raiffeisenbank Tölzer Land,DE
70169575,Raiffeisenbank,DE
70169576,Raiffeisen-Volksbank Tüßling-Unterneukirchen,DE
70169585,Raiffeisenbank Unterschleißheim-Haimhn -alt-,DE
70169596,Raiffeisenbank Walpertskirchen-Wörth-Hörlkofen,DE
70169598,Raiffeisenbank im Oberland,DE
70169599,Raiffeisenbank Weil u Umgebung,DE
70169602,Raiffeisenbank Weilheim,DE
70169605,Raiffeisen-Volksbank Isen-Sempt,DE
70169614,Freisinger Bank Volksbank-Raiffeisenbank,DE
70169619,Raiffeisenbank Zorneding,DE
70169653,Raiffeisenbank Aiglsbach,DE
70169693,Raiffeisenbank Hallertau,DE
70190000,Münchner Bank,DE
70190200,GLS Gemeinschaftsbank,DE
70220000,LfA Förderbank Bayern,DE
70220200,BHF-BANK,DE
70220300,BMW Bank,DE
70220400,Hanseatic Bank,DE
70220800,Vereinsbank Victoria Bauspar,DE
70220900,Wüstenrot Bausparkasse,DE
70230600,Isbank Fil München,DE
70250150,Kreissparkasse München Starnberg Ebersberg,DE
70300000,Bundesbank eh Garmisch-Partenkirchen,DE
70320090,UniCredit Bank - HypoVereinsbank,DE
70320305,UniCredit Bank - HypoVereinsbank Ndl 635 Gar,DE
70321194,UniCredit Bank - HypoVereinsbank,DE
70322192,UniCredit Bank - HypoVereinsbank,DE
70350000,Kreissparkasse Garmisch-Partenkirchen,DE
70351030,Vereinigte Sparkassen im Landkreis Weilheim,DE
70362595,Raiffeisenbank Wallgau-Krün,DE
70380006,Commerzbank vormals Dresdner Bank,DE
70390000,VR-Bank im Landkreis Garmisch-Partenkirchen,DE
70391800,Volksbank-Raiffeisenbank Penzberg,DE
71000000,Bundesbank eh Bad Reichenhall,DE
71020072,UniCredit Bank - HypoVereinsbank,DE
71021270,UniCredit Bank - HypoVereinsbank,DE
71022182,UniCredit Bank - HypoVereinsbank,DE
71023173,UniCredit Bank - HypoVereinsbank,DE
71050000,Sparkasse Berchtesgadener Land,DE
71051010,Kreissparkasse Altötting-Burghausen -alt-,DE
71052050,Kreissparkasse Traunstein-Trostberg,DE
71061009,VR meine Raiffeisenbank,DE
71062802,Raiffeisenbank,DE
71090000,Volksbank Raiffeisenbank Oberbayern Südost,DE
71100000,Bundesbank eh Rosenheim,DE
71120077,UniCredit Bank - HypoVereinsbank,DE
71120078,UniCredit Bank - HypoVereinsbank,DE
71121176,UniCredit Bank - HypoVereinsbank,DE
71122183,UniCredit Bank - HypoVereinsbank,DE
71140041,Commerzbank Rosenheim,DE
71141041,Commerzbank,DE
71142041,Commerzbank,DE
71150000,Sparkasse Rosenheim-Bad Aibling,DE
71151020,Sparkasse Altötting-Mühldorf,DE
71151240,Kreissparkasse Bad Aibling -alt-,DE
71152570,Kreissparkasse Miesbach-Tegernsee,DE
71152680,Kreis- und Stadtsparkasse Wasserburg,DE
71160000,Volksbank Raiffeisenbank Mangfalltal-Rosenheim,DE
71160161,VR Bank Rosenheim-Chiemsee,DE
71161964,Volksbank-Raiffeisenbank Chiemsee -alt-,DE
71162355,Raiffeisenbank Oberaudorf,DE
71162804,Raiffeisenbank Aschau-Samerberg,DE
71165150,Raiffeisenbank Mangfalltal -alt-,DE
71180005,Commerzbank vormals Dresdner Bank,DE
71190000,Volksbank Rosenheim -alt-,DE
71191000,VR-Bank Burghausen-Mühldorf,DE
72000000,Bundesbank,DE
72010111,SEB,DE
72012300,Bank für Tirol und Vorarlberg Deutschland,DE
72020070,UniCredit Bank - HypoVereinsbank,DE
72020240,UniCredit Bank - HypoVereinsbank Ndl 677 Agsb,DE
72020700,Augsburger Aktienbank,DE
72021271,UniCredit Bank - HypoVereinsbank,DE
72021876,UniCredit Bank - HypoVereinsbank,DE
72030014,Fürst Fugger Privatbank,DE
72030227,"Hafner, Anton - Bankgeschäft",DE
72040046,Commerzbank,DE
72050000,Stadtsparkasse Augsburg,DE
72050101,Kreissparkasse Augsburg,DE
72051210,Stadtsparkasse Aichach,DE
72051840,Sparkasse Günzburg-Krumbach,DE
72060300,Handels- und Gewerbebank Augsburg -alt-,DE
72062152,VR-Bank Lech-Zusam,DE
72069002,Raiffeisenbank Adelzhausen-Sielenbach,DE
72069005,Raiffeisenbank,DE
72069034,Raiffeisenbank Bissingen,DE
72069036,Raiffeisenbank,DE
72069043,Raiffeisenbank,DE
72069081,Raiffeisenbank Gersthofen -alt-,DE
72069090,Raiffeisenbank Bibertal-Kötz,DE
72069105,Raiffeisenbank,DE
72069108,Raiffeisenbank Höchstädt u. U. -alt-,DE
72069113,Raiffeisenbank Aschberg,DE
72069114,Raiffeisenbank,DE
72069119,Raiffeisenbank Ichenhausen,DE
72069123,Raiffeisenbank Jettingen-Scheppach,DE
72069126,Raiffeisenbank Bibertal-Kötz,DE
72069132,Raiffeisenbank Krumbach/Schwaben,DE
72069135,Raiffeisenbank Stauden,DE
72069139,Raiffeisenbank Langweid-Achsheim -alt-,DE
72069141,Raiffeisenbank -alt-,DE
72069155,Raiffeisenbank Kissing-Mering,DE
72069168,Vereinigte Raiffeisenbank in Niederraunau -alt-,DE
72069179,Raiffeisenbank Unteres Zusamtal,DE
72069181,Raiffeisenbank,DE
72069193,Raiffeisenbank,DE
72069209,Raiffeisenbank,DE
72069220,Raiffeisenbank,DE
72069235,Raiffeisenbank,DE
72069263,Raiffeisenbank Wittislingen,DE
72069274,Raiffeisenbank Augsburger Land West,DE
72069308,Raiffeisen-Volksbank Wemding,DE
72069325,Raiffeisenbank Möttingen -alt-,DE
72069329,Raiffeisen-Volksbank Ries,DE
72069330,Raiffeisenbank Oberes Kesseltal -alt-,DE
72069736,Raiffeisenbank Iller-Roth-Günz,DE
72069789,Raiffeisenbank Pfaffenhausen,DE
72070001,Deutsche Bank,DE
72070024,Deutsche Bank Privat und Geschäftskunden,DE
72080001,Commerzbank vormals Dresdner Bank,DE
72090000,Augusta-Bank Raiffeisen-Volksbank,DE
72090500,Sparda-Bank Augsburg,DE
72090900,PSD Bank München,DE
72091800,Volksbank Günzburg,DE
72100000,Bundesbank eh Ingolstadt,DE
72120078,UniCredit Bank - HypoVereinsbank,DE
72120079,UniCredit Bank - HypoVereinsbank,DE
72120207,UniCredit Bank - HypoVereinsbank Ndl 648 Ing,DE
72122181,UniCredit Bank - HypoVereinsbank,DE
72140052,Commerzbank,DE
72150000,Sparkasse Ingolstadt,DE
72151340,Sparkasse Eichstätt,DE
72151650,Sparkasse Pfaffenhofen,DE
72151880,Stadtsparkasse Schrobenhausen,DE
72152070,Sparkasse Neuburg-Rain,DE
72160818,Volksbank Raiffeisenbank Bayern Mitte,DE
72169013,Raiffeisenbank Aresing-Hörzhausen-Schiltberg -alt-,DE
72169080,Raiffeisenbank Aresing-Gerolsbach,DE
72169111,Raiffeisenbank Hohenwart -alt-,DE
72169218,Schrobenhausener Bank,DE
72169246,Raiffeisenbank Schrobenhausener Land,DE
72169380,Raiffeisenbank Beilngries,DE
72169733,Raiffeisenbank Berg im Gau-Langenmosen -alt-,DE
72169745,Raiffeisenbank Ehekirchen-Oberhausen,DE
72169753,Raiffeisenbank Ober-Unterhausen-Sinning -alt-,DE
72169756,Raiffeisen-Volksbank Neuburg/Donau,DE
72169764,Raiffeisenbank Donaumooser Land,DE
72169812,Raiffeisenbank Gaimersheim-Buxheim,DE
72169831,Raiffeisenbank Riedenburg-Lobsing,DE
72170007,Deutsche Bank,DE
72170024,Deutsche Bank Privat und Geschäftskunden,DE
72180002,Commerzbank vormals Dresdner Bank,DE
72191300,Volksbank Raiffeisenbank Eichstätt,DE
72191600,Hallertauer Volksbank,DE
72191800,Volksbank Schrobenhausen -alt-,DE
72220074,UniCredit Bank - HypoVereinsbank,DE
72223182,UniCredit Bank - HypoVereinsbank,DE
72250000,Sparkasse Nördlingen,DE
72250160,Sparkasse Donauwörth,DE
72251520,Kreis- und Stadtsparkasse Dillingen,DE
72261754,Raiffeisenbank Rain am Lech,DE
72262401,Raiffeisen-Volksbank Dillingen,DE
72262901,Genossenschaftsbank Wertingen -alt-,DE
72290100,Raiffeisen-Volksbank Donauwörth,DE
73050000,Sparkasse Neu-Ulm-Illertissen,DE
73061191,VR-Bank Neu-Ulm/Weißenhorn,DE
73090000,Volksbank Neu-Ulm,DE
73100000,Bundesbank eh Memmingen,DE
73120075,UniCredit Bank - HypoVereinsbank,DE
73140046,Commerzbank Memmingen,DE
73150000,Sparkasse Memmingen-Lindau-Mindelheim,DE
73160000,Genossenschaftsbank Unterallgäu,DE
73161455,Raiffeisenbank Bad Grönenbach,DE
73180011,Commerzbank vormals Dresdner Bank,DE
73190000,VR-Bank Memmingen,DE
73191500,Volksbank Ulm-Biberach,DE
73300000,Bundesbank eh Kempten,DE
73311600,Vorarlberger Landes- und Hypothekenbank,DE
73320073,UniCredit Bank - HypoVereinsbank,DE
73320442,UniCredit Bank - HypoVereinsbank Ndl 669 Kpt,DE
73321177,UniCredit Bank - HypoVereinsbank,DE
73322380,UniCredit Bank - HypoVereinsbank,DE
73331700,Gabler Saliter Bankgeschäft,DE
73340046,Commerzbank Kempten Allgäu,DE
73350000,Sparkasse Allgäu,DE
73351635,"Sparkasse Riezlern, Kleinwalsertal",DE
73351840,Dornbirner Sparkasse,DE
73361592,Walser Privatbank,DE
73362421,Bankhaus Jungholz Zndl der Raiffeisenbank Reutte,DE
73362500,Raiffeisen-Landesbank Tirol,DE
73369264,Raiffeisenbank im Allgäuer Land,DE
73369821,Raiffeisen-Bodenseebank,DE
73369823,Raiffeisenbank Westallgäu,DE
73369824,Raiffeisenbank Heimenkirch-Ellhofen -alt-,DE
73369826,Volksbank,DE
73369851,Raiffeisenbank Aitrang-Ruderatshofen,DE
73369854,Raiffeisenbank Fuchstal-Denklingen,DE
73369859,Raiffeisenbank,DE
73369871,Raiffeisenbank Baisweil-Eggenthal-Friesenried,DE
73369878,Raiffeisenbank Füssen-Pfronten-Nesselwang,DE
73369881,Raiffeisenbank Haldenwang,DE
73369888,Raiffeisenbank Irsee-Pforzen-Rieden -alt-,DE
73369902,Raiffeisenbank,DE
73369915,Raiffeisenbank Obergermaringen,DE
73369918,Raiffeisenbank Kirchweihtal,DE
73369920,Raiffeisenbank Oberallgäu-Süd,DE
73369933,Raiffeisenbank Südliches Ostallgäu,DE
73369936,Raiffeisenbank Seeg -alt-,DE
73369954,Raiffeisenbank Wald-Görisried,DE
73370008,Deutsche Bank,DE
73370024,Deutsche Bank Privat und Geschäftskunden,DE
73380004,Commerzbank vormals Dresdner Bank,DE
73390000,Allgäuer Volksbank Kempten-Sonthofen,DE
73391600,Volksbank im Kleinwalsertal,DE
73392000,Volksbank Immenstadt,DE
73392400,Volksbank Tirol Jungholz,DE
73420071,UniCredit Bank - HypoVereinsbank,DE
73420546,UniCredit Bank - HypoVereinsbank Ndl 693 Kaufb,DE
73421478,UniCredit Bank - HypoVereinsbank,DE
73440048,Commerzbank,DE
73450000,Kreis- und Stadtsparkasse Kaufbeuren,DE
73451450,Kreissparkasse Schongau,DE
73460046,VR Bank Kaufbeuren-Ostallgäu,DE
73480013,Commerzbank vormals Dresdner Bank,DE
73491300,Volksbank Ostallgäu -alt-,DE
74000000,Bundesbank eh Passau,DE
74020074,UniCredit Bank - HypoVereinsbank,DE
74020100,Raiffeisenlandesbank OÖ Zndl Süddeutschland,DE
74020414,UniCredit Bank - HypoVereinsbank Ndl 672 Pass,DE
74040082,Commerzbank Passau,DE
74050000,Sparkasse Passau,DE
74051230,Sparkasse Freyung-Grafenau,DE
74061101,Raiffeisenbank Am Goldenen Steig,DE
74061564,Raiffeisenbank Unteres Inntal,DE
74061670,Raiffeisenbank Ortenburg-Kirchberg,DE
74061813,VR-Bank Rottal-Inn,DE
74062490,Raiffeisenbank Vilshofener Land,DE
74062786,Raiffeisenbank i Lkr Passau-Nord,DE
74064593,Raiffeisenbank,DE
74064742,Raiffeisenbank Fürstenzell -alt-,DE
74065782,Raiffeisenbank Salzweg-Thyrnau,DE
74066749,Raiffeisenbank im Südl Bayerischen Wald,DE
74067000,Rottaler Raiffeisenbank,DE
74069186,Raiffeisenbank Viechtach-Zwiesel,DE
74069744,Raiffeisenbank,DE
74069752,Raiffeisenbank,DE
74069758,Raiffeisenbank Kirchberg v. Wald,DE
74069763,Raiffeisenbank Mauth,DE
74069768,Raiffeisenbank am Dreisessel,DE
74090000,VR-Bank Passau,DE
74092400,Volksbank Vilshofen,DE
74100000,Bundesbank eh Deggendorf,DE
74120071,UniCredit Bank - HypoVereinsbank,DE
74120514,UniCredit Bank - HypoVereinsbank 674 Dgdf,DE
74131000,TEBA Kreditbank,DE
74140048,Commerzbank,DE
74150000,Sparkasse Deggendorf,DE
74151450,Sparkasse Regen-Viechtach,DE
74160025,Raiffeisenbank Deggendorf-Plattling,DE
74161608,Raiffeisenbank Hengersberg-Schöllnach,DE
74164149,VR-Bank,DE
74165013,Raiffeisenbank Sonnenwald,DE
74167099,Raiffeisenbank Metten,DE
74180009,Commerzbank vormals Dresdner Bank,DE
74190000,GenoBank DonauWald,DE
74191000,VR-Bank Landau,DE
74220075,UniCredit Bank - HypoVereinsbank,DE
74221170,UniCredit Bank - HypoVereinsbank,DE
74240062,Commerzbank Straubing,DE
74250000,Sparkasse Niederbayern-Mitte,DE
74251020,Sparkasse im Landkreis Cham,DE
74260110,Raiffeisenbank,DE
74261024,Raiffeisenbank Cham-Roding-Furth im Wald,DE
74290000,Volksbank Straubing,DE
74290100,CB Bank,DE
74300000,Bundesbank eh Landshut,DE
74320073,UniCredit Bank - HypoVereinsbank,DE
74320307,UniCredit Bank - HypoVereinsbank Ndl 601 Ldsht,DE
74340077,Commerzbank,DE
74350000,Sparkasse Landshut,DE
74351310,Sparkasse Dingolfing-Landau -alt-,DE
74351430,Sparkasse Rottal-Inn,DE
74351740,Stadt- und Kreissparkasse Moosburg,DE
74361211,Raiffeisenbank Arnstorf,DE
74362663,Raiffeisenbank Altdorf-Ergolding,DE
74364689,Raiffeisenbank Pfeffenhausen-Rottenburg,DE
74366666,Raiffeisenbank Geisenhausen,DE
74369068,Raiffeisenbank Hofkirchen-Bayerbach,DE
74369088,Raiffeisenbank Geiselhöring-Pfaffenberg,DE
74369091,Raiffeisenbank Straubing,DE
74369130,Raiffeisenbank Parkstetten,DE
74369146,Raiffeisenbank Rattiszell-Konzell,DE
74369656,Raiffeisenbank Essenbach,DE
74369662,Raiffeisenbank Buch-Eching,DE
74369704,Raiffeisenbank Mengkofen-Loiching,DE
74369709,Raiffeisenbank,DE
74380007,Commerzbank vormals Dresdner Bank,DE
74390000,VR-Bank Landshut,DE
74391300,Volksbank-Raiffeisenbank Dingolfing,DE
74391400,Rottaler Volksbank-Raiffeisenbank Eggenfelden,DE
74392300,VR-Bank Vilsbiburg,DE
75000000,Bundesbank,DE
75010111,SEB,DE
75020073,UniCredit Bank - HypoVereinsbank,DE
75020314,UniCredit Bank - HypoVereinsbank Ndl 670 Rgsb,DE
75021174,UniCredit Bank - HypoVereinsbank,DE
75040062,Commerzbank Regensburg,DE
75050000,Sparkasse Regensburg,DE
75051040,Sparkasse im Landkreis Schwandorf,DE
75051565,Kreissparkasse Kelheim,DE
75060150,Raiffeisenbank Regensburg-Wenzenbach,DE
75061168,Raiffeisenbank Schwandorf-Nittenau,DE
75061851,Raiffeisenbank,DE
75062026,Raiffeisenbank Oberpfalz Süd,DE
75069014,Raiffeisenbank Bad Abbach-Saal,DE
75069015,Raiffeisenbank Bad Gögging,DE
75069020,Raiffeisenbank Bruck,DE
75069038,Raiffeisenbank Falkenstein-Wörth,DE
75069043,Raiffeisen-Bank -alt-,DE
75069050,Raiffeisenbank Grafenwöhr-Kirchenthumbach,DE
75069055,Raiffeisenbank Alteglofsheim-Hagelstadt,DE
75069061,Raiffeisenbank Hemau-Kallmünz,DE
75069062,Raiffeisenbank Herrnwahlthann-Teugn-Dünzling -alt-,DE
75069074,Raiffeisenbank Inkofen-Eggmühl -alt-,DE
75069076,Raiffeisenbank Kallmünz -alt-,DE
75069078,Raiffeisenbank,DE
75069081,Raiffeisenbank Bad Kötzting,DE
75069094,Raiffeisenbank Parsberg-Velburg,DE
75069110,Raiffeisenbank Eschlkam-Lam-Lohberg-Neukirchen b Hl Blut,DE
75069164,Raiffeisenbank Schierling-Obertraubling -alt-,DE
75069171,Raiffeisenbank im Naabtal,DE
75070013,Deutsche Bank,DE
75070024,Deutsche Bank Privat und Geschäftskunden,DE
75080003,Commerzbank vormals Dresdner Bank,DE
75090000,Volksbank Regensburg,DE
75090300,LIGA Bank,DE
75090500,Sparda-Bank Ostbayern,DE
75090629,apoBank,DE
75090900,PSD Bank Niederbayern-Oberpfalz,DE
75091400,VR Bank Burglengenfeld,DE
75220070,UniCredit Bank - HypoVereinsbank,DE
75240000,Commerzbank,DE
75250000,Sparkasse Amberg-Sulzbach,DE
75261700,Raiffeisenbank Sulzbach-Rosenberg,DE
75290000,Volksbank-Raiffeisenbank Amberg,DE
75300000,Bundesbank eh Weiden Oberpf,DE
75320075,UniCredit Bank - HypoVereinsbank,DE
75340090,Commerzbank,DE
75350000,Sparkasse Oberpfalz Nord,DE
75351960,Vereinigte Sparkassen Eschenbach i d Opf,DE
75360011,Raiffeisenbank Weiden,DE
75362039,Raiffeisenbank,DE
75363189,Raiffeisenbank Neustadt-Vohenstrauß,DE
75390000,Volksbank Nordoberpfalz,DE
76000000,Bundesbank,DE
76010085,Postbank,DE
76010111,SEB,DE
76020070,UniCredit Bank - HypoVereinsbank,DE
76069486,Raiffeisenbank Hirschau,DE
76020099,UniCredit Bank - HypoVereinsbank Prepaid Card,DE
76020214,UniCredit Bank - HypoVereinsbank Ndl 156 Nbg,DE
76020600,Hanseatic Bank,DE
76020900,Entrium Direct Bankers -alt-,DE
76026000,norisbank,DE
76030080,Cortal Consors S.A. Zndl Deutschland,DE
76030600,Isbank Fil Nürnberg,DE
76032000,TeamBank Nürnberg,DE
76032001,TeamBank Nürnberg GF Austria,DE
76035000,UmweltBank,DE
76040060,Commerzbank CC,DE
76040061,Commerzbank,DE
76040062,Commerzbank CC,DE
76050000,Bayerische Landesbank,DE
76050101,Sparkasse Nürnberg,DE
76052080,Sparkasse Neumarkt i d OPf-Parsberg,DE
76060000,DZ BANK,DE
76060561,ACREDOBANK,DE
76060618,Volksbank Raiffeisenbank,DE
76061025,Raiffeisen Spar+Kreditbank Lauf a d Pegnitz,DE
76061482,Raiffeisenbank Hersbruck,DE
76069359,Raiffeisenbank am Rothsee,DE
76069369,Raiffeisenbank Auerbach-Freihung,DE
76069372,Raiffeisenbank Bad Windsheim,DE
76069378,Raiffeisenbank,DE
76069404,Raiffeisenbank Uehlfeld-Dachsbach,DE
76069409,Raiffeisenbank,DE
76069410,Raiffeisenbank Dietersheim und Umgebung,DE
76069411,Raiffeisenbank Dietfurt,DE
76069412,Raiffeisenbank Dinkelsbühl-Hesselberg -alt-,DE
76069440,Raiffeisenbank Altdorf-Feucht,DE
76069441,VR-Bank Feuchtwangen-Limes,DE
76069448,Raiffeisenbank -alt-,DE
76069449,Raiffeisenbank Berching-Freystadt-Mühlhausen,DE
76069462,Raiffeisenbank Greding - Thalmässing,DE
76069468,Raiffeisenbank Weißenburg-Gunzenhausen,DE
76069483,Raiffeisenbank Herzogenaurach -alt-,DE
76069512,Raiffeisenbank Knoblauchsland Nürnberg-Buch,DE
76069539,Raiffeisenbank Markt Erlbach-Linden -alt-,DE
76069549,Raiffeisenbank Münchaurach -alt-,DE
76069552,Raiffeisenbank -alt-,DE
76069553,Raiffeisenbank Neumarkt,DE
76069559,VR-Bank Uffenheim-Neustadt,DE
76069564,Raiffeisenbank Oberferrieden-Burgthann,DE
